p	form_index	Kmax	min_k	represented_ks	count	k	status	decision	nodes	witness	value	gcd	method
71	95	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	50		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	95	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	97	[0, -1, 2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	95	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	57	[-1, -2, 1, -3, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	95	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[5, -1, -1, -6, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	96	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	96	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	96	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	96	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	14	[-1, 1, -2, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	96	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[1, 0, -5, 1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	96	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	13	[1, -1, -10, 2, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	97	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	97	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	97	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	7	[0, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	97	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-1, -1, -1, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	97	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	11	[-3, -3, -1, -4, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	97	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	30	[-5, 0, -2, -8, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	98	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	98	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[0, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	98	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, -1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	98	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	8	[-1, -1, 0, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	98	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	44	[0, -5, 0, -3, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	98	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[1, -4, 0, -5, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	99	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	99	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	99	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	9	[0, -1, 1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	99	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	7	[1, -2, 0, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	99	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[0, -5, 2, -1, 1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	99	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	10	[1, -10, 4, -2, 3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	100	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	100	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	100	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	100	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	188	[0, 0, -1, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	100	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	223	[0, 0, 1, -3, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	100	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	11	[-1, 1, 1, -3, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	101	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	101	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	101	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	101	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, 0, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	101	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	10	[0, 1, -1, -2, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	101	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	48	[-3, 1, -1, -4, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	102	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	102	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	102	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, -1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	102	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	12	[-2, 0, -2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	102	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	20	[-3, -2, -2, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	102	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	15	[-3, 1, -5, -4, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	103	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	103	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	103	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	12	[0, 0, 1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	103	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, 0, -1, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	103	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	9	[2, -2, -1, -4, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	103	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	31	[2, -2, 1, -7, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	104	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	104	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	104	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	104	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	198	[-1, 0, -2, 1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	104	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	209	[-1, 0, -3, 0, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	104	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-1, 3, -3, 0, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	105	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	105	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	105	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	68		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	105	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	9	[0, -1, -2, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	105	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[1, -1, -5, 1, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	105	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[-1, -1, -7, 1, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	106	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	106	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	106	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	10	[0, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	106	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[1, 0, 0, 0, -2]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	106	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	10	[0, 0, 0, -1, -4]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	106	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	17	[1, 0, 0, -3, -8]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	107	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	107	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	107	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	107	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	26	[-1, 2, 0, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	107	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	13	[2, -2, -1, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	107	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[2, -1, -1, -3, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	108	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	108	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	108	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	108	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	8	[-1, -1, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	108	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	10	[1, -2, -1, -4, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	108	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	44	[0, 1, -5, -9, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	109	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	109	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	109	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	50		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	109	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	15	[-1, -1, -2, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	109	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[-2, -1, -2, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	109	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[-3, -3, -3, -2, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	110	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	110	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	110	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	12	[1, 1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	110	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	7	[-2, -1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	110	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-4, 0, 0, -3, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	110	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	225	[-7, 0, -1, -3, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	111	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	111	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	111	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	111	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	50	[-2, 0, 2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	111	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[1, -1, 1, -3, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	111	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	104	[-2, 1, 3, -7, -2]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	112	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	112	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	112	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	112	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-1, 0, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	112	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[0, -1, -1, -4, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	112	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	33	[-3, -1, -1, -8, -4]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	113	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	113	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	113	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	10	[0, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	113	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	9	[-2, 0, -1, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	113	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	51	[0, -2, -3, -4, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	113	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	73	[-3, 1, -5, -9, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	114	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	114	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	114	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	114	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, 0, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	114	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	14	[1, 2, -2, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	114	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[1, 0, 1, -3, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	115	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	115	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	115	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	50		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	115	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[0, 0, -2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	115	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	34	[-3, -2, -2, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	115	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	12	[-3, -1, -4, -5, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	116	5	1	[1, 4, 5]	3	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	116	5	1	[1, 4, 5]	3	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	116	5	1	[1, 4, 5]	3	2	NOT_FOUND	NO_EXACT	82		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	116	5	1	[1, 4, 5]	3	3	NOT_FOUND	NO_EXACT	758		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	116	5	1	[1, 4, 5]	3	4	FOUND	YES_EXACT	264	[-9, 4, 4, -1, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	116	5	1	[1, 4, 5]	3	5	FOUND	YES_EXACT	6	[-7, 4, 3, -3, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
